session,stimulus,func,aes,app,hc,ref,deut,prot,trit
13d3416e-a0d6-48ac-87ee-21a149624d81,/Booking.com/B3_ref.png,5,1,Booking.com,FALSE,B3_ref.png,B3_d.png,B3_p.png,B3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Duolingo/D3_ref.png-hc,3,0,Duolingo,TRUE,D3_ref.png,D3_d_hc.png,D3_p_hc.png,D3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Teams/teams2_ref.png,2,1,Teams,FALSE,teams2_ref.png,teams2_d.png,teams2_p.png,teams2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Linkedin/Linkedin1_ref.png-hc,5,0,Linkedin,TRUE,Linkedin1_ref.png,Linkedin1_d_hc.png,Linkedin1_p_hc.png,Linkedin1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Google Calendar/GC3_ref.png,5,1,Google Calendar,FALSE,GC3_ref.png,GC3_d.png,GC3_p.png,GC3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Photomath/P2_ref.png-hc,3,1,Photomath,TRUE,P2_ref.png,P2_d_hc.png,P2_p_hc.png,P2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Duolingo/D1_ref.png-hc,2,0,Duolingo,TRUE,D1_ref.png,D1_d_hc.png,D1_p_hc.png,D1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Linkedin/Linkedin3_ref.png,3,1,Linkedin,FALSE,Linkedin3_ref.png,Linkedin3_d.png,Linkedin3_p.png,Linkedin3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Google Maps/GM1_ref.png-hc,5,0,Google Maps,TRUE,GM1_ref.png,GM1_d_hc.png,GM1_p_hc.png,GM1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Google Maps/GM3_ref.png-hc,4,0,Google Maps,TRUE,GM3_ref.png,GM3_d_hc.png,GM3_p_hc.png,GM3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Pocket/Pocket2_ref.png-hc,1,1,Pocket,TRUE,Pocket2_ref.png,Pocket2_d_hc.png,Pocket2_p_hc.png,Pocket2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Spotify/S3_ref.png-hc,2,1,Spotify,TRUE,S3_ref.png,S3_d_hc.png,S3_p_hc.png,S3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Duolingo/D1_ref.png,2,1,Duolingo,FALSE,D1_ref.png,D1_d.png,D1_p.png,D1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Google Maps/GM1_ref.png,5,0,Google Maps,FALSE,GM1_ref.png,GM1_d.png,GM1_p.png,GM1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Zoom/Z1_ref.png,4,0,Zoom,FALSE,Z1_ref.png,Z1_d.png,Z1_p.png,Z1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Indeed/Indeed2_ref.png-hc,5,1,Indeed,TRUE,Indeed2_ref.png,Indeed2_d_hc.png,Indeed2_p_hc.png,Indeed2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Dropbox/DB3_ref.png,1,1,Dropbox,FALSE,DB3_ref.png,DB3_d.png,DB3_p.png,DB3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Booking.com/B1_ref.png-hc,3,0,Booking.com,TRUE,B1_ref.png,B1_d_hc.png,B1_p_hc.png,B1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Uber Eats/UE2_ref.png-hc,3,0,Uber Eats,TRUE,UE2_ref.png,UE2_d_hc.png,UE2_p_hc.png,UE2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Instagram/ig1_ref.png-hc,5,0,Instagram,TRUE,ig1_ref.png,ig1_d_hc.png,ig1_p_hc.png,ig1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Zoom/Z3_ref.png,5,0,Zoom,FALSE,Z3_ref.png,Z3_d.png,Z3_p.png,Z3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Linkedin/Linkedin2_ref.png-hc,3,1,Linkedin,TRUE,Linkedin2_ref.png,Linkedin2_d_hc.png,Linkedin2_p_hc.png,Linkedin2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Uber Eats/UE2_ref.png,1,0,Uber Eats,FALSE,UE2_ref.png,UE2_d.png,UE2_p.png,UE2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Slack/Slack1_ref.png,1,0,Slack,FALSE,Slack1_ref.png,Slack1_d.png,Slack1_p.png,Slack1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Facebook/fb2_ref.png-hc,5,1,Facebook,TRUE,fb2_ref.png,fb2_d_hc.png,fb2_p_hc.png,fb2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Pocket/Pocket3_ref.png-hc,5,1,Pocket,TRUE,Pocket3_ref.png,Pocket3_d_hc.png,Pocket3_p_hc.png,Pocket3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Teams/teams1_ref.png,5,1,Teams,FALSE,teams1_ref.png,teams1_d.png,teams1_p.png,teams1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Instagram/ig2_ref.png-hc,3,1,Instagram,TRUE,ig2_ref.png,ig2_d_hc.png,ig2_p_hc.png,ig2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Duolingo/D2_ref.png,5,1,Duolingo,FALSE,D2_ref.png,D2_d.png,D2_p.png,D2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Dropbox/DB3_ref.png-hc,5,1,Dropbox,TRUE,DB3_ref.png,DB3_d_hc.png,DB3_p_hc.png,DB3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Slack/Slack3_ref.png,3,0,Slack,FALSE,Slack3_ref.png,Slack3_d.png,Slack3_p.png,Slack3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Photomath/P2_ref.png,4,0,Photomath,FALSE,P2_ref.png,P2_d.png,P2_p.png,P2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Spotify/S3_ref.png,3,1,Spotify,FALSE,S3_ref.png,S3_d.png,S3_p.png,S3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Todoist/TD2_ref.png-hc,5,0,Todoist,TRUE,TD2_ref.png,TD2_d_hc.png,TD2_p_hc.png,TD2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Booking.com/B3_ref.png-hc,5,1,Booking.com,TRUE,B3_ref.png,B3_d_hc.png,B3_p_hc.png,B3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Brainly/Br1_ref.png-hc,1,1,Brainly,TRUE,Br1_ref.png,Br1_d_hc.png,Br1_p_hc.png,Br1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Facebook/fb2_ref.png,5,0,Facebook,FALSE,fb2_ref.png,fb2_d.png,fb2_p.png,fb2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Zoom/Z3_ref.png-hc,4,0,Zoom,TRUE,Z3_ref.png,Z3_d_hc.png,Z3_p_hc.png,Z3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Zoom/Z2_ref.png,5,0,Zoom,FALSE,Z2_ref.png,Z2_d.png,Z2_p.png,Z2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Google Maps/GM3_ref.png,2,0,Google Maps,FALSE,GM3_ref.png,GM3_d.png,GM3_p.png,GM3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Instagram/ig3_ref.png-hc,1,0,Instagram,TRUE,ig3_ref.png,ig3_d_hc.png,ig3_p_hc.png,ig3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Teams/teams3_ref.png-hc,1,1,Teams,TRUE,teams3_ref.png,teams3_d_hc.png,teams3_p_hc.png,teams3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Tiktok/Tik2_ref.png,3,1,Tiktok,FALSE,Tik2_ref.png,Tik2_d.png,Tik2_p.png,Tik2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Zoom/Z1_ref.png-hc,1,1,Zoom,TRUE,Z1_ref.png,Z1_d_hc.png,Z1_p_hc.png,Z1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Tiktok/Tik3_ref.png-hc,4,1,Tiktok,TRUE,Tik3_ref.png,Tik3_d_hc.png,Tik3_p_hc.png,Tik3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Brainly/Br2_ref.png-hc,5,1,Brainly,TRUE,Br2_ref.png,Br2_d_hc.png,Br2_p_hc.png,Br2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Slack/Slack2_ref.png,3,1,Slack,FALSE,Slack2_ref.png,Slack2_d.png,Slack2_p.png,Slack2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Dropbox/DB1_ref.png-hc,3,1,Dropbox,TRUE,DB1_ref.png,DB1_d_hc.png,DB1_p_hc.png,DB1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Facebook/fb1_ref.png,3,0,Facebook,FALSE,fb1_ref.png,fb1_d.png,fb1_p.png,fb1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Amazon/A1_ref.png-hc,3,1,Amazon,TRUE,A1_ref.png,A1_d_hc.png,A1_p_hc.png,A1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Photomath/P1_ref.png-hc,4,1,Photomath,TRUE,P1_ref.png,P1_d_hc.png,P1_p_hc.png,P1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Linkedin/Linkedin2_ref.png,1,0,Linkedin,FALSE,Linkedin2_ref.png,Linkedin2_d.png,Linkedin2_p.png,Linkedin2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Indeed/Indeed3_ref.png-hc,2,0,Indeed,TRUE,Indeed3_ref.png,Indeed3_d_hc.png,Indeed3_p_hc.png,Indeed3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Spotify/S2_ref.png-hc,1,0,Spotify,TRUE,S2_ref.png,S2_d_hc.png,S2_p_hc.png,S2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Indeed/Indeed1_ref.png,3,1,Indeed,FALSE,Indeed1_ref.png,Indeed1_d.png,Indeed1_p.png,Indeed1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Booking.com/B2_ref.png,1,0,Booking.com,FALSE,B2_ref.png,B2_d.png,B2_p.png,B2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Amazon/A2_ref.png,2,1,Amazon,FALSE,A2_ref.png,A2_d.png,A2_p.png,A2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Google Calendar/GC2_ref.png,3,0,Google Calendar,FALSE,GC2_ref.png,GC2_d.png,GC2_p.png,GC2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Dropbox/DB2_ref.png,1,1,Dropbox,FALSE,DB2_ref.png,DB2_d.png,DB2_p.png,DB2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Instagram/ig3_ref.png,2,0,Instagram,FALSE,ig3_ref.png,ig3_d.png,ig3_p.png,ig3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Dropbox/DB2_ref.png-hc,3,0,Dropbox,TRUE,DB2_ref.png,DB2_d_hc.png,DB2_p_hc.png,DB2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Uber Eats/UE1_ref.png,2,1,Uber Eats,FALSE,UE1_ref.png,UE1_d.png,UE1_p.png,UE1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Uber Eats/UE3_ref.png-hc,5,1,Uber Eats,TRUE,UE3_ref.png,UE3_d_hc.png,UE3_p_hc.png,UE3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Booking.com/B1_ref.png,3,0,Booking.com,FALSE,B1_ref.png,B1_d.png,B1_p.png,B1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Zoom/Z2_ref.png-hc,2,1,Zoom,TRUE,Z2_ref.png,Z2_d_hc.png,Z2_p_hc.png,Z2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Tiktok/Tik1_ref.png,3,0,Tiktok,FALSE,Tik1_ref.png,Tik1_d.png,Tik1_p.png,Tik1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Spotify/S1_ref.png-hc,1,0,Spotify,TRUE,S1_ref.png,S1_d_hc.png,S1_p_hc.png,S1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Instagram/ig2_ref.png,1,1,Instagram,FALSE,ig2_ref.png,ig2_d.png,ig2_p.png,ig2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Uber Eats/UE1_ref.png-hc,3,1,Uber Eats,TRUE,UE1_ref.png,UE1_d_hc.png,UE1_p_hc.png,UE1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Brainly/Br2_ref.png,5,0,Brainly,FALSE,Br2_ref.png,Br2_d.png,Br2_p.png,Br2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Pocket/Pocket2_ref.png,2,1,Pocket,FALSE,Pocket2_ref.png,Pocket2_d.png,Pocket2_p.png,Pocket2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Todoist/TD1_ref.png,1,1,Todoist,FALSE,TD1_ref.png,TD1_d.png,TD1_p.png,TD1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Indeed/Indeed2_ref.png,4,1,Indeed,FALSE,Indeed2_ref.png,Indeed2_d.png,Indeed2_p.png,Indeed2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Photomath/P3_ref.png-hc,4,1,Photomath,TRUE,P3_ref.png,P3_d_hc.png,P3_p_hc.png,P3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Amazon/A3_ref.png-hc,4,1,Amazon,TRUE,A3_ref.png,A3_d_hc.png,A3_p_hc.png,A3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Spotify/S1_ref.png,5,1,Spotify,FALSE,S1_ref.png,S1_d.png,S1_p.png,S1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Brainly/Br1_ref.png,3,1,Brainly,FALSE,Br1_ref.png,Br1_d.png,Br1_p.png,Br1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Uber Eats/UE3_ref.png,3,1,Uber Eats,FALSE,UE3_ref.png,UE3_d.png,UE3_p.png,UE3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Facebook/fb3_ref.png,1,1,Facebook,FALSE,fb3_ref.png,fb3_d.png,fb3_p.png,fb3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Pocket/Pocket3_ref.png,2,0,Pocket,FALSE,Pocket3_ref.png,Pocket3_d.png,Pocket3_p.png,Pocket3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Facebook/fb1_ref.png-hc,5,1,Facebook,TRUE,fb1_ref.png,fb1_d_hc.png,fb1_p_hc.png,fb1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Google Calendar/GC3_ref.png-hc,4,0,Google Calendar,TRUE,GC3_ref.png,GC3_d_hc.png,GC3_p_hc.png,GC3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Amazon/A2_ref.png-hc,2,1,Amazon,TRUE,A2_ref.png,A2_d_hc.png,A2_p_hc.png,A2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Teams/teams3_ref.png,2,0,Teams,FALSE,teams3_ref.png,teams3_d.png,teams3_p.png,teams3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Duolingo/D2_ref.png-hc,3,1,Duolingo,TRUE,D2_ref.png,D2_d_hc.png,D2_p_hc.png,D2_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Spotify/S2_ref.png,3,0,Spotify,FALSE,S2_ref.png,S2_d.png,S2_p.png,S2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Linkedin/Linkedin3_ref.png-hc,1,1,Linkedin,TRUE,Linkedin3_ref.png,Linkedin3_d_hc.png,Linkedin3_p_hc.png,Linkedin3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Slack/Slack3_ref.png-hc,3,1,Slack,TRUE,Slack3_ref.png,Slack3_d_hc.png,Slack3_p_hc.png,Slack3_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Amazon/A1_ref.png,2,1,Amazon,FALSE,A1_ref.png,A1_d.png,A1_p.png,A1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Instagram/ig1_ref.png,4,0,Instagram,FALSE,ig1_ref.png,ig1_d.png,ig1_p.png,ig1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Tiktok/Tik3_ref.png,1,1,Tiktok,FALSE,Tik3_ref.png,Tik3_d.png,Tik3_p.png,Tik3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Amazon/A3_ref.png,1,0,Amazon,FALSE,A3_ref.png,A3_d.png,A3_p.png,A3_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Linkedin/Linkedin1_ref.png,2,0,Linkedin,FALSE,Linkedin1_ref.png,Linkedin1_d.png,Linkedin1_p.png,Linkedin1_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Todoist/TD2_ref.png,5,0,Todoist,FALSE,TD2_ref.png,TD2_d.png,TD2_p.png,TD2_t.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Tiktok/Tik1_ref.png-hc,2,0,Tiktok,TRUE,Tik1_ref.png,Tik1_d_hc.png,Tik1_p_hc.png,Tik1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Slack/Slack1_ref.png-hc,3,1,Slack,TRUE,Slack1_ref.png,Slack1_d_hc.png,Slack1_p_hc.png,Slack1_t_hc.png
13d3416e-a0d6-48ac-87ee-21a149624d81,/Photomath/P3_ref.png,4,1,Photomath,FALSE,P3_ref.png,P3_d.png,P3_p.png,P3_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Todoist/TD3_ref.png-hc,4,0,Todoist,TRUE,TD3_ref.png,TD3_d_hc.png,TD3_p_hc.png,TD3_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Slack/Slack1_ref.png-hc,5,1,Slack,TRUE,Slack1_ref.png,Slack1_d_hc.png,Slack1_p_hc.png,Slack1_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Facebook/fb3_ref.png,5,0,Facebook,FALSE,fb3_ref.png,fb3_d.png,fb3_p.png,fb3_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Amazon/A2_ref.png-hc,5,1,Amazon,TRUE,A2_ref.png,A2_d_hc.png,A2_p_hc.png,A2_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Pocket/Pocket2_ref.png,5,0,Pocket,FALSE,Pocket2_ref.png,Pocket2_d.png,Pocket2_p.png,Pocket2_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Amazon/A1_ref.png-hc,5,1,Amazon,TRUE,A1_ref.png,A1_d_hc.png,A1_p_hc.png,A1_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Indeed/Indeed3_ref.png,5,1,Indeed,FALSE,Indeed3_ref.png,Indeed3_d.png,Indeed3_p.png,Indeed3_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Zoom/Z1_ref.png,5,1,Zoom,FALSE,Z1_ref.png,Z1_d.png,Z1_p.png,Z1_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Pocket/Pocket3_ref.png,5,1,Pocket,FALSE,Pocket3_ref.png,Pocket3_d.png,Pocket3_p.png,Pocket3_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Todoist/TD3_ref.png,5,1,Todoist,FALSE,TD3_ref.png,TD3_d.png,TD3_p.png,TD3_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Zoom/Z2_ref.png,5,1,Zoom,FALSE,Z2_ref.png,Z2_d.png,Z2_p.png,Z2_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Google Maps/GM2_ref.png,5,1,Google Maps,FALSE,GM2_ref.png,GM2_d.png,GM2_p.png,GM2_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Indeed/Indeed2_ref.png-hc,5,1,Indeed,TRUE,Indeed2_ref.png,Indeed2_d_hc.png,Indeed2_p_hc.png,Indeed2_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Dropbox/DB3_ref.png,5,1,Dropbox,FALSE,DB3_ref.png,DB3_d.png,DB3_p.png,DB3_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Booking.com/B2_ref.png,5,1,Booking.com,FALSE,B2_ref.png,B2_d.png,B2_p.png,B2_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Booking.com/B3_ref.png,5,1,Booking.com,FALSE,B3_ref.png,B3_d.png,B3_p.png,B3_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Teams/teams2_ref.png,5,1,Teams,FALSE,teams2_ref.png,teams2_d.png,teams2_p.png,teams2_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Dropbox/DB1_ref.png-hc,5,0,Dropbox,TRUE,DB1_ref.png,DB1_d_hc.png,DB1_p_hc.png,DB1_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Uber Eats/UE2_ref.png-hc,4,0,Uber Eats,TRUE,UE2_ref.png,UE2_d_hc.png,UE2_p_hc.png,UE2_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Brainly/Br3_ref.png-hc,5,0,Brainly,TRUE,Br3_ref.png,Br3_d_hc.png,Br3_p_hc.png,Br3_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Linkedin/Linkedin1_ref.png,5,1,Linkedin,FALSE,Linkedin1_ref.png,Linkedin1_d.png,Linkedin1_p.png,Linkedin1_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Indeed/Indeed1_ref.png,5,1,Indeed,FALSE,Indeed1_ref.png,Indeed1_d.png,Indeed1_p.png,Indeed1_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Brainly/Br3_ref.png,5,1,Brainly,FALSE,Br3_ref.png,Br3_d.png,Br3_p.png,Br3_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Booking.com/B2_ref.png-hc,5,1,Booking.com,TRUE,B2_ref.png,B2_d_hc.png,B2_p_hc.png,B2_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Uber Eats/UE2_ref.png,4,0,Uber Eats,FALSE,UE2_ref.png,UE2_d.png,UE2_p.png,UE2_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Uber Eats/UE3_ref.png,4,0,Uber Eats,FALSE,UE3_ref.png,UE3_d.png,UE3_p.png,UE3_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Pocket/Pocket1_ref.png-hc,4,0,Pocket,TRUE,Pocket1_ref.png,Pocket1_d_hc.png,Pocket1_p_hc.png,Pocket1_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Teams/teams3_ref.png-hc,5,1,Teams,TRUE,teams3_ref.png,teams3_d_hc.png,teams3_p_hc.png,teams3_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Zoom/Z3_ref.png-hc,5,1,Zoom,TRUE,Z3_ref.png,Z3_d_hc.png,Z3_p_hc.png,Z3_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Instagram/ig3_ref.png,5,0,Instagram,FALSE,ig3_ref.png,ig3_d.png,ig3_p.png,ig3_t.png
84c224d7-a884-44a5-82c8-3d9662603770,/Instagram/ig2_ref.png-hc,1,0,Instagram,TRUE,ig2_ref.png,ig2_d_hc.png,ig2_p_hc.png,ig2_t_hc.png
84c224d7-a884-44a5-82c8-3d9662603770,/Slack/Slack2_ref.png,5,1,Slack,FALSE,Slack2_ref.png,Slack2_d.png,Slack2_p.png,Slack2_t.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Todoist/TD3_ref.png,5,1,Todoist,FALSE,TD3_ref.png,TD3_d.png,TD3_p.png,TD3_t.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Duolingo/D1_ref.png,4,1,Duolingo,FALSE,D1_ref.png,D1_d.png,D1_p.png,D1_t.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Dropbox/DB3_ref.png,5,1,Dropbox,FALSE,DB3_ref.png,DB3_d.png,DB3_p.png,DB3_t.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Uber Eats/UE1_ref.png-hc,4,0,Uber Eats,TRUE,UE1_ref.png,UE1_d_hc.png,UE1_p_hc.png,UE1_t_hc.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Duolingo/D3_ref.png-hc,5,1,Duolingo,TRUE,D3_ref.png,D3_d_hc.png,D3_p_hc.png,D3_t_hc.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Dropbox/DB1_ref.png,5,0,Dropbox,FALSE,DB1_ref.png,DB1_d.png,DB1_p.png,DB1_t.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Duolingo/D1_ref.png-hc,5,0,Duolingo,TRUE,D1_ref.png,D1_d_hc.png,D1_p_hc.png,D1_t_hc.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Indeed/Indeed1_ref.png,5,1,Indeed,FALSE,Indeed1_ref.png,Indeed1_d.png,Indeed1_p.png,Indeed1_t.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Tiktok/Tik1_ref.png-hc,3,1,Tiktok,TRUE,Tik1_ref.png,Tik1_d_hc.png,Tik1_p_hc.png,Tik1_t_hc.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Linkedin/Linkedin3_ref.png,5,1,Linkedin,FALSE,Linkedin3_ref.png,Linkedin3_d.png,Linkedin3_p.png,Linkedin3_t.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Slack/Slack3_ref.png-hc,1,0,Slack,TRUE,Slack3_ref.png,Slack3_d_hc.png,Slack3_p_hc.png,Slack3_t_hc.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Duolingo/D2_ref.png-hc,4,0,Duolingo,TRUE,D2_ref.png,D2_d_hc.png,D2_p_hc.png,D2_t_hc.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Todoist/TD1_ref.png-hc,5,1,Todoist,TRUE,TD1_ref.png,TD1_d_hc.png,TD1_p_hc.png,TD1_t_hc.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Linkedin/Linkedin2_ref.png,4,0,Linkedin,FALSE,Linkedin2_ref.png,Linkedin2_d.png,Linkedin2_p.png,Linkedin2_t.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Spotify/S1_ref.png-hc,3,0,Spotify,TRUE,S1_ref.png,S1_d_hc.png,S1_p_hc.png,S1_t_hc.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Uber Eats/UE2_ref.png,5,0,Uber Eats,FALSE,UE2_ref.png,UE2_d.png,UE2_p.png,UE2_t.png
ffdcd8f5-e3ae-427d-bae9-44c666edcdfb,/Pocket/Pocket2_ref.png-hc,5,1,Pocket,TRUE,Pocket2_ref.png,Pocket2_d_hc.png,Pocket2_p_hc.png,Pocket2_t_hc.png
